frame_id,track_id,x,y,w,h,confidence,global_id,similarity,label
1435,1,218,117,154,357,0.8582,1,0.8470,Khiem
1435,6,38,167,165,324,0.8495,1,0.6231,Unknown
1435,7,496,443,340,633,0.7303,1,0.5581,Unknown
1436,1,218,118,156,360,0.8592,1,0.8470,Khiem
1436,6,38,168,166,326,0.8505,1,0.6231,Unknown
1436,7,493,441,347,650,0.7224,1,0.5581,Unknown
1437,1,216,119,157,364,0.8573,1,0.8470,Khiem
1437,6,37,168,167,329,0.8509,1,0.6231,Unknown
1437,7,493,440,347,654,0.7280,1,0.5581,Unknown
1438,1,215,119,158,366,0.8526,1,0.8470,Khiem
1438,6,37,168,168,330,0.8509,1,0.6231,Unknown
1438,7,494,439,347,656,0.7187,1,0.5581,Unknown
1439,1,214,118,159,368,0.8544,1,0.8470,Khiem
1439,6,36,168,168,331,0.8519,1,0.6231,Unknown
1439,7,496,439,344,654,0.7125,1,0.5581,Unknown
1440,1,215,119,158,366,0.8554,1,0.8470,Khiem
1440,6,37,168,168,331,0.8500,1,0.6231,Unknown
1440,7,496,438,347,665,0.7115,1,0.5581,Unknown
1441,1,215,119,158,366,0.8545,1,0.8470,Khiem
1441,6,36,168,169,332,0.8514,1,0.6231,Unknown
1441,7,497,438,348,669,0.7178,1,0.5581,Unknown
1442,1,216,119,157,363,0.8534,1,0.8470,Khiem
1442,6,37,168,168,332,0.8505,1,0.6231,Unknown
1442,7,492,440,346,665,0.7113,1,0.5581,Unknown
